target_sku,section_name,category_name,question_en,answer_en,url,article_id
Q2-RE30M,Q² Rim EVO,Q² Collection,How to store the product after use? What is the shelf life once opened?,"Store it in a dry, dark, and cool place. Please do not allow it to freeze or be exposed to sunlight. Once opened, it has a ""good-to-use"" shelf life of 2 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000922677-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000922677
Q2-BS30M,Q² Booster,Q² Collection,"The beading is gone, what to do ?",Proceed with surface decontamination with Q²M Iron & Q²M Tar after a complete maintenance wash. Use Q²M Cure or Q²M WetCoat to restore initial repellency.,https://gyeon.zendesk.com/hc/en-us/articles/360000930378-The-beading-is-gone-what-to-do,360000930378
Q2-SLE50M,Q² Syncro EVO,Q² Collection,I can see high spots - why (and what to do) ?,"Right after the application, multiple wipes with Q²M Prep & Q²M Polishwipe might help. On the next day, you will have to use a machine polisher.",https://gyeon.zendesk.com/hc/en-us/articles/360000912317-I-can-see-high-spots-why-and-what-to-do,360000912317
Q2-MLE100M,Q² Mohs EVO,Q² Collection,Will it prevent water marks or bird droppings damaging paint ?,Yes - however such contamination must be removed from the paint as soon as possible.,https://gyeon.zendesk.com/hc/en-us/articles/360000902197-Will-it-prevent-water-marks-or-bird-droppings-damaging-paint,360000902197
Q2-MTEL50M,Q² Matte EVO,Q² Collection,Will it prevent WaterSpot/Bird Drops to stick to my car paint ?,Proceed with surface decontamination with Q²M Iron & Q²M Tar after a complete maintenance wash. Use Q²M Cure Matte to restore initial repellency.,https://gyeon.zendesk.com/hc/en-us/articles/360000899717-Will-it-prevent-WaterSpot-Bird-Drops-to-stick-to-my-car-paint,360000899717
Q2-PLE50M,Q² Pure EVO,Q² Collection,Can I top it off with additional coating/wax/sealant?,"Yes, we recommend Q² CanCoat EVO or Q² Wax as a top-up product.",https://gyeon.zendesk.com/hc/en-us/articles/360000896537-Can-I-top-it-off-with-additional-coating-wax-sealant,360000896537
Q2-OLE100M,Q² One EVO,Q² Collection,I can see high spots - why (and what to do) ?,"Right after the application, multiple wipes with Q²M Prep & Q²M Polishwipe might help. On the next day, you will have to use a machine polisher.",https://gyeon.zendesk.com/hc/en-us/articles/360000896297-I-can-see-high-spots-why-and-what-to-do,360000896297
_BRAND:gyeon:q2_general,Q² CanCoat Pro EVO,Q² Collection,How to maintain a vehicle coated with that product ?,"We recommend the use of Q²M Bathe+, Q²M Cure REDEFINED or Q²M WetCoat during your normal wash routine. The coating is designed to resist chemicals with a ph. within 3 to 11, so a wide variety of specifics is allowed during daily maintenance.",https://gyeon.zendesk.com/hc/en-us/articles/360000901938-How-to-maintain-a-vehicle-coated-with-that-product,360000901938
Q2-CCE200M,Q² CanCoat EVO,Q² Collection,I can see high spots - why (and what to do) ?,"Right after the application, multiple wipes with Q²M Prep & Q²M Polishwipe might help. On the next day, you will have to use a machine polisher.",https://gyeon.zendesk.com/hc/en-us/articles/360000894157-I-can-see-high-spots-why-and-what-to-do,360000894157
Q2-W175G,Q² Wax,Q² Collection,How long does the product need to dry/cure ?,"When you finish applying Q² Wax, the car should remain in the garage/studio for 12 hours. Any contact with chemicals/detergents shall be avoided for the next 7 to 14 days.",https://gyeon.zendesk.com/hc/en-us/articles/360015740197-How-long-does-the-product-need-to-dry-cure,360015740197
Q2-PPFE50M,Q² PPF EVO,Q² Collection,How to maintain a vehicle coated with that product ?,We recommend the use of Q²M Bathe+ and Q²M WetCoat during your normal wash routine. The coating is designed to resist chemicals ph. within 2 to 11. Apply periodically Q²M PPF Maintain to boost hydrophobicity and slickness.,https://gyeon.zendesk.com/hc/en-us/articles/360004004737-How-to-maintain-a-vehicle-coated-with-that-product,360004004737
Q2-FCNA400M,Q² FabricCoat,Q² Collection,I sprayed some of product on windows/paint - how to remove ?,Wipe multiple time with Q²M Prep and Q²M BaldWipe,https://gyeon.zendesk.com/hc/en-us/articles/360000932037-I-sprayed-some-of-product-on-windows-paint-how-to-remove,360000932037
Q2-VE20M,Q² View EVO,Q² Collection,How to store the product after use? What is the shelf life once opened?,"Store it in a dry, dark, and cool place. Please do not allow it to freeze or be exposed to sunlight. Once opened, it has a ""good-to-use"" shelf life of 2 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000940218-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000940218
Q2-BS30M,Q² Booster,Q² Collection,I can see high spots – Why? (and what to do now ?),"Due to its fluorine base, the product will flash immediately - if you notice any high spots they are the result of the ceramic base coat and were present before the application of Q² Booster.",https://gyeon.zendesk.com/hc/en-us/articles/360000930398-I-can-see-high-spots-Why-and-what-to-do-now,360000930398
Q2-SLE50M,Q² Syncro EVO,Q² Collection,Is paint correction obligatory before applying the coating ?,No - however surface preparation (decontamination and degreasing) are crucial. Follow the user manual for more product specific details.,https://gyeon.zendesk.com/hc/en-us/articles/360000921878-Is-paint-correction-obligatory-before-applying-the-coating,360000921878
Q2-MLE100M,Q² Mohs EVO,Q² Collection,Can it be removed?,Yes - removal will require mechanical polishing with a compound and appropriate polishing pad.,https://gyeon.zendesk.com/hc/en-us/articles/360000902157-Can-it-be-removed,360000902157
Q2-MTEL50M,Q² Matte EVO,Q² Collection,"The beading is gone, what to do ?",Proceed with surface decontamination with Q²M Iron & Q²M Tar after a complete maintenance wash.,https://gyeon.zendesk.com/hc/en-us/articles/360000906618-The-beading-is-gone-what-to-do,360000906618
Q2-PLE50M,Q² Pure EVO,Q² Collection,How to maintain a vehicle coated with that product ?,"We recommend the use of Q²M Bathe+, Q²M Cure or Q²M WetCoat during your normal wash routine. The coating is designed to resist chemicals with a Ph. within 3 to 11, so a wide variety of specifics is allowed during daily maintenance.",https://gyeon.zendesk.com/hc/en-us/articles/360000903778-How-to-maintain-a-vehicle-coated-with-that-product,360000903778
Q2-OLE100M,Q² One EVO,Q² Collection,Will it prevent water marks or bird droppings damaging paint ?,Yes - however such contamination must be removed from the paint as soon as possible.,https://gyeon.zendesk.com/hc/en-us/articles/360000902998-Will-it-prevent-water-marks-or-bird-droppings-damaging-paint,360000902998
_BRAND:gyeon:q2_general,Q² CanCoat Pro EVO,Q² Collection,Can I use it as a top coat to another coating? ,"Yes, it can be applied as a top coat to any high-quality ceramic coating.",https://gyeon.zendesk.com/hc/en-us/articles/360000894457-Can-I-use-it-as-a-top-coat-to-another-coating,360000894457
Q2-CCE200M,Q² CanCoat EVO,Q² Collection,How to maintain a vehicle coated with that product ?,"We recommend the use of Q²M Bathe+, Q²M Cure or Q²M WetCoat during your normal wash routine. The coating is designed to resist chemicals with a Ph. within 3 to 11, so a wide variety of specifics is allowed during daily maintenance.",https://gyeon.zendesk.com/hc/en-us/articles/360000901598-How-to-maintain-a-vehicle-coated-with-that-product,360000901598
Q2-W175G,Q² Wax,Q² Collection,How to store the product after use? What is the shelf life once opened?,"Make sure to close the tube properly with both top clear cover and top screw. Store it in a dry, dark, and cool place. Please do not allow it to freeze or be exposed to sunlight. Once opened, it has a ""good-to-use"" shelf life of 2 years.",https://gyeon.zendesk.com/hc/en-us/articles/360015806538-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360015806538
Q2-PPFE50M,Q² PPF EVO,Q² Collection,"The beading is gone, what to do?",Proceed with surface decontamination with Q²M Iron REDEFINED after a complete maintenance wash. Use Q²M PPF Maintain REDEFINED or Q²M WetCoat to restore initial repellency.,https://gyeon.zendesk.com/hc/en-us/articles/360003976998-The-beading-is-gone-what-to-do,360003976998
Q2-FCNA400M,Q² FabricCoat,Q² Collection,The surface where I used the product is sticky - is that normal? ,"No, it should not become sticky. Q² FabricCoat has a formula designed to dry quickly. Once it dries very slowly (because you have overapplied the product), it might become sticky/grabby. In such case, clean the textile with a low pile microfibre soaked with hot water.",https://gyeon.zendesk.com/hc/en-us/articles/360000932017-The-surface-where-I-used-the-product-is-sticky-is-that-normal,360000932017
Q2-BS30M,Q² Booster,Q² Collection,Will it prevent water marks or bird droppings damaging paint ?,Yes - however such contamination must be removed from the paint as soon as possible.,https://gyeon.zendesk.com/hc/en-us/articles/360000930358-Will-it-prevent-water-marks-or-bird-droppings-damaging-paint,360000930358
Q2-SLE50M,Q² Syncro EVO,Q² Collection,"The beading is gone, what to do ?",Proceed with surface decontamination with Q²M Iron & Q²M Tar after a complete maintenance wash. Use Q²M Cure or Q²M WetCoat to restore initial repellency.,https://gyeon.zendesk.com/hc/en-us/articles/360000912057-The-beading-is-gone-what-to-do,360000912057
Q2-MLE100M,Q² Mohs EVO,Q² Collection,How to maintain a vehicle coated with that product ?,We recommend the use of Q²M Bathe+ and Q²M Wetcoat during your normal wash routine. The coating is designed to resist chemicals ph. within 2 to 11.,https://gyeon.zendesk.com/hc/en-us/articles/360000908478-How-to-maintain-a-vehicle-coated-with-that-product,360000908478
Q2-MTEL50M,Q² Matte EVO,Q² Collection,How long will it last ?,Q² Matte EVO last up to 24 months/30k km.,https://gyeon.zendesk.com/hc/en-us/articles/360000899517-How-long-will-it-last,360000899517
Q2-PLE50M,Q² Pure EVO,Q² Collection,Will it prevent water marks or bird droppings damaging paint ?,Yes - however such contamination must be removed from the paint as soon as possible.,https://gyeon.zendesk.com/hc/en-us/articles/360000896697-Will-it-prevent-water-marks-or-bird-droppings-damaging-paint,360000896697
Q2-OLE100M,Q² One EVO,Q² Collection,How long does the product need to dry/cure ?,The product needs minimum 12h after application before being exposed to atmospherically impact and another 14 days with no detergent wash.,https://gyeon.zendesk.com/hc/en-us/articles/360000902798-How-long-does-the-product-need-to-dry-cure,360000902798
_BRAND:gyeon:q2_general,Q² CanCoat Pro EVO,Q² Collection,What surface can you apply Q² CanCoat Pro EVO on?,"Q² CanCoat Pro EVO is a very versatile product. You are allowed to apply it to paint, trim, rims, metal, carbon fibre & PPF/Vinyl.",https://gyeon.zendesk.com/hc/en-us/articles/360000901678-What-surface-can-you-apply-Q-CanCoat-Pro-EVO-on,360000901678
Q2-CCE200M,Q² CanCoat EVO,Q² Collection,Can I use it as a top coat to another coating? ,"Yes, it can be applied as a top coat to any high-quality ceramic coating.",https://gyeon.zendesk.com/hc/en-us/articles/360000901558-Can-I-use-it-as-a-top-coat-to-another-coating,360000901558
Q2-PPFE50M,Q² PPF EVO,Q² Collection,How to store the product after use? What is the shelf life once opened?,"Store it in a dry, dark, and cool place. Please do not allow it to freeze or be exposed to sunlight. Once opened, it has a ""good-to-use"" shelf life of 2 years.",https://gyeon.zendesk.com/hc/en-us/articles/360004004397-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360004004397
Q2-BS30M,Q² Booster,Q² Collection,How long does the product need to dry/cure ?,The product needs minimum 12h after application before being exposed to atmospherically impact and another 14 days with no detergent wash.,https://gyeon.zendesk.com/hc/en-us/articles/360000920577-How-long-does-the-product-need-to-dry-cure,360000920577
Q2-SLE50M,Q² Syncro EVO,Q² Collection,Will it prevent water marks or bird droppings damaging paint ?,Yes - however such contamination must be removed from the paint as soon as possible.,https://gyeon.zendesk.com/hc/en-us/articles/360000912037-Will-it-prevent-water-marks-or-bird-droppings-damaging-paint,360000912037
Q2-MLE100M,Q² Mohs EVO,Q² Collection,How long does the product need to dry/cure ?,The product needs minimum 12h after application before being exposed to atmospherically impact and another 14 days with no detergent wash.,https://gyeon.zendesk.com/hc/en-us/articles/360000902117-How-long-does-the-product-need-to-dry-cure,360000902117
Q2-MTEL50M,Q² Matte EVO,Q² Collection,How long does the product need to dry/cure ?,The product needs minimum 12h after application before being exposed to atmospherically impact and another 14 days with no detergent wash.,https://gyeon.zendesk.com/hc/en-us/articles/360000906558-How-long-does-the-product-need-to-dry-cure,360000906558
Q2-PLE50M,Q² Pure EVO,Q² Collection,I can see high spots - why (and what to do) ?,"Right after the application, multiple wipes with Q²M Prep & Q²M Polishwipe might help. On the next day, you will have to use a machine polisher.",https://gyeon.zendesk.com/hc/en-us/articles/360000904358-I-can-see-high-spots-why-and-what-to-do,360000904358
Q2-OLE100M,Q² One EVO,Q² Collection,"The beading is gone, what to do ?",Proceed with surface decontamination with Q²M Iron & Q²M Tar after a complete maintenance wash. Use Q²M Cure or Q²M WetCoat to restore initial repellency.,https://gyeon.zendesk.com/hc/en-us/articles/360000903398-The-beading-is-gone-what-to-do,360000903398
_BRAND:gyeon:q2_general,Q² CanCoat Pro EVO,Q² Collection,Can I top it off with an additional coating ?,No.,https://gyeon.zendesk.com/hc/en-us/articles/360000901738-Can-I-top-it-off-with-an-additional-coating,360000901738
Q2-CCE200M,Q² CanCoat EVO,Q² Collection,How long does the product need to dry/cure ?,When you finish applying Q² CanCoat EVO the car should remain in the garage/studio for 12 hours. Any contact with chemicals/detergents shall be avoided for the next 7 days.,https://gyeon.zendesk.com/hc/en-us/articles/360000893997-How-long-does-the-product-need-to-dry-cure,360000893997
